json_file_path,top_entities
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V015\015.json,"Window, Building, Billboard, Poster, Bathroom accessory, Car, Auto part, Book, Toy, Plant, Vehicle, House, Clothing, Office supplies, Human eye, Picture frame, Box, Door, Land vehicle, Furniture"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V029\019.json,"Television, Billboard, Computer monitor, Mobile phone, Person, Poster, Tablet computer, Scoreboard, Tree, Clothing, Mammal, Laptop, Land vehicle, Man, Human head, Vehicle, Toy, Human face, Picture frame, Camera"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V004\183.json,"Land vehicle, Wheel, Vehicle, Toy, Billboard, Ball, Poster, Car, Person, Food, Man, Window, Tire, Vehicle registration plate, Helmet, Building, Balloon, Human head, Dessert, Auto part"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V008\191.json,"Toy, Dessert, Land vehicle, Vehicle, Candy, Food, Car, Vegetable, Fruit, Ball, Window, Boat, Shelf, Balloon, Bus, Human face, Human head, Snack, Auto part, Vehicle registration plate"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V016\064.json,"Toy, Poster, Flag, Mobile phone, Envelope, Clothing, Fashion accessory, Office supplies, Person, Human face, Scoreboard, Plant, Billboard, Book, Tablet computer, Vehicle, Land vehicle, Window, Whiteboard, Watch"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V008\100.json,"Television, Computer monitor, Mobile phone, Poster, Billboard, Scoreboard, Tablet computer, Laptop, Vehicle, Land vehicle, Home appliance, Whiteboard, Picture frame, Window, Office supplies, Man, Car, Flag, Building, Person"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V012\243.json,"Computer monitor, Land vehicle, Wheel, Truck, Window, Vehicle registration plate, Home appliance, Vehicle, Bus, Tire, Auto part, Car, Television, Toy, Traffic light, Train, Van, Kitchen appliance, Furniture, Table"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V028\188.json,"Airplane, Poster, Vehicle, Clothing, Aircraft, Person, Television, Billboard, Guitar, Window, Computer monitor, Building, Man, Book, Flag, Whiteboard, Tree, Scoreboard, Mobile phone, Human hair"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V027\041.json,"Poster, Person, Human face, Clothing, Human head, Television, Human hair, Sports equipment, Girl, Mobile phone, Book, Woman, Billboard, Toy, Scoreboard, Human arm, Mammal, Boy, Computer monitor, Land vehicle"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V016\063.json,"Flag, Poster, Clothing, Envelope, Traffic sign, Toy, Fashion accessory, Skyscraper, Book, Plant, Office supplies, Person, Tower, Billboard, Sports uniform, Watercraft, Musical instrument, Auto part, Whiteboard, Scoreboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V004\179.json,"Person, Human face, Suit, Poster, Man, Clothing, Window, Drum, Human hair, Human head, Light bulb, Musical instrument, Human arm, Billboard, Wheel, Auto part, Medical equipment, Human body, Flag, Vehicle"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V016\065.json,"Poster, Toy, Flag, Fashion accessory, Scoreboard, Clothing, Mobile phone, Vehicle, Auto part, Billboard, Land vehicle, Watercraft, Office supplies, Skyscraper, Plant, Envelope, Car, Computer keyboard, Television, Aircraft"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V029\246.json,"Billiard table, Building, Scoreboard, Land vehicle, Table, Poster, Television, Billboard, Vehicle, Computer monitor, Window, Furniture, Auto part, Digital clock, Musical instrument, Traffic light, Car, Lamp, Cabinetry, Aircraft"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V002\020.json,"Whiteboard, Poster, Computer monitor, Laptop, Billboard, Office supplies, Television, Mobile phone, Flag, Clothing, Book, Envelope, Tablet computer, Tree, Food, Picture frame, Traffic sign, Footwear, Medical equipment, Snack"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V012\244.json,"Laptop, Computer keyboard, Mobile phone, Land vehicle, Desk, Computer monitor, Vehicle, Furniture, Table, Auto part, Office supplies, Limousine, Television, Car, Person, Home appliance, Poster, Watercraft, Tablet computer, Microphone"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V005\151.json,"Poster, Human hand, Skyscraper, Footwear, Clothing, Flag, Building, Person, Window, Human face, House, Wheel, Medical equipment, Toy, Tower, Plant, Traffic light, Man, Glasses, Human arm"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V014\040.json,"Person, Poster, Computer monitor, Television, Human face, Man, Tablet computer, Mobile phone, Laptop, Window, Picture frame, Human head, Building, Door, House, Office supplies, Book, Office building, Whiteboard, Billboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V017\018.json,"Poster, Computer monitor, Tablet computer, Mobile phone, Laptop, Whiteboard, Book, Billboard, Office supplies, Traffic sign, Television, Flag, Computer keyboard, Clothing, Car, Home appliance, Ipod, Land vehicle, Vehicle, Auto part"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V031\107.json,"Laptop, Mobile phone, Tablet computer, Computer monitor, Poster, Computer keyboard, Ball, Office supplies, Bowling equipment, Whiteboard, Digital clock, Envelope, Flag, Vehicle, Scale, Fashion accessory, Television, Candy, Balloon, Ruler"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V018\125.json,"Laptop, Computer monitor, Television, Tablet computer, Chair, Furniture, Window, Picture frame, Home appliance, Mobile phone, Door, Whiteboard, Mirror, Office supplies, Table, Car, Poster, Book, Billboard, Camera"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V013\237.json,"Scoreboard, Land vehicle, Billboard, Tree, Traffic sign, Poster, Vehicle, Toy, Building, Skyscraper, Window, Plant, Person, Snack, Flower, Food, Car, Tower, Wheel, Fast food"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V021\023.json,"Window, Poster, Billboard, Whiteboard, Human face, Furniture, Home appliance, Vehicle, Car, Land vehicle, Human head, Shelf, Auto part, Medical equipment, Kitchen appliance, Office supplies, Refrigerator, Watercraft, Building, Mirror"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V021\115.json,"Rose, Flower, Food, Toy, Candy, Human hand, Dessert, Plant, Dairy, Poster, Baked goods, Vegetable, Bird, Cake, Lily, Human mouth, Ice cream, Muffin, Marine invertebrates, Animal"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V008\095.json,"Poster, Scoreboard, Television, Billboard, Computer monitor, Land vehicle, Vehicle, Laptop, Mobile phone, Tablet computer, Car, Toy, Home appliance, Flower, Watercraft, Flag, Auto part, Picture frame, Traffic sign, Office supplies"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V021\024.json,"Billboard, Clock, Wall clock, Window, Poster, Whiteboard, Picture frame, Building, Shower, Mirror, Person, Man, Door handle, Mammal, Mobile phone, Television, Bathroom accessory, Plumbing fixture, House, Clothing"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V003\182.json,"Building, Person, Skyscraper, Billboard, Poster, Window, Land vehicle, Bowling equipment, Clothing, Traffic light, Man, Vehicle, Human body, House, Television, Auto part, Stairs, Flower, Tree, Lantern"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V023\075.json,"Building, Billboard, Tool, Bowling equipment, Poster, Window, Medical equipment, House, Vehicle registration plate, Door, Traffic sign, Toothbrush, Office supplies, Screwdriver, Ratchet, Kitchen appliance, Skyscraper, Spatula, Pen, Tree"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V004\031.json,"Poster, Laptop, Computer monitor, Office supplies, Whiteboard, Book, Flag, Envelope, Television, Tablet computer, Vehicle, Billboard, Furniture, Picture frame, Building, Plant, Mobile phone, Computer keyboard, House, Swimming pool"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V010\054.json,"Television, Tablet computer, Computer monitor, Mobile phone, Land vehicle, Waste container, Ipod, Vehicle, Mammal, Auto part, Toy, Laptop, Door, Window, Home appliance, Billboard, Furniture, Poster, House, Person"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V019\035.json,"Laptop, Computer monitor, Person, Tablet computer, Clothing, Computer keyboard, Television, Man, Mobile phone, Office supplies, Human hand, Human face, Mammal, Window, Human head, Human hair, Human arm, Home appliance, Camera, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V025\014.json,"Clothing, Person, Man, Poster, Mobile phone, Toothbrush, Toy, Fashion accessory, Billboard, Human hand, Land vehicle, Human arm, Car, Mammal, Office supplies, Footwear, Weapon, Laptop, Vehicle, Television"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V027\042.json,"Poster, Person, Human face, Clothing, Human head, Mobile phone, Pumpkin, Boy, Human hair, Man, Television, Woman, Ball, Girl, Human arm, Billboard, Mammal, Toy, Sports uniform, Book"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V021\113.json,"Rose, Flower, Candy, Food, Toy, Plant, Fashion accessory, Poster, Human hand, Dairy, Book, Baked goods, Cake, Vegetable, Clothing, Dessert, Lily, Person, Animal, Snack"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V012\073.json,"Mobile phone, Human hand, Tablet computer, Person, Human arm, Laptop, Poster, Man, Book, Clothing, Human foot, Computer monitor, Human leg, Television, Office supplies, Billboard, Window, Auto part, Camera, Woman"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V001\053.json,"Vehicle, Land vehicle, Television, Watercraft, Person, Airplane, Train, Poster, Boat, Auto part, Car, Window, Bus, Computer monitor, Aircraft, Clothing, Mobile phone, Toy, Billboard, Camera"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V013\020.json,"Computer monitor, Tablet computer, Television, Man, Person, Mobile phone, Clothing, Human arm, Human head, Poster, Human hand, Laptop, Human face, Human hair, Mammal, Scoreboard, Human leg, Human body, Home appliance, Footwear"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V007\057.json,"Computer monitor, Tablet computer, Television, Ball, Bowling equipment, Mobile phone, Laptop, Candy, Football, Human face, Person, Toy, Flower, Balloon, Apple, Home appliance, Poster, Billboard, Fruit, Grape"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V029\238.json,"Window, Poster, Land vehicle, Lamp, Vehicle, Building, Traffic light, Person, Bathroom accessory, Television, Scoreboard, Computer monitor, Sink, Picture frame, Plumbing fixture, Table, Tableware, Home appliance, Traffic sign, Lantern"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V007\058.json,"Computer monitor, Tablet computer, Laptop, Poster, Television, Mobile phone, Billboard, Tree, Door, Office supplies, Picture frame, Computer keyboard, Home appliance, Man, Flower, Person, Vehicle, Whiteboard, Plant, Book"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V020\071.json,"Balloon, Ball, Human face, Bowling equipment, Poster, Kite, Sports equipment, Bird, Whiteboard, Laptop, Computer monitor, Person, Mobile phone, Tablet computer, Human head, Football, Parachute, Flag, Office supplies, Envelope"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V020\032.json,"Person, Poster, Building, Billboard, Chair, Toy, Clothing, Table, Plant, Furniture, Window, Land vehicle, Mammal, Human head, Vehicle, Book, Human arm, Human body, Convenience store, Man"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V027\040.json,"Poster, Musical instrument, Shelf, Vehicle, Building, Television, Person, Organ, Land vehicle, Toy, Book, Stairs, Ball, Computer monitor, Musical keyboard, Guitar, Scoreboard, Auto part, Billboard, Bookcase"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V003\034.json,"Computer monitor, Ball, Television, Tablet computer, Mobile phone, Bowling equipment, Laptop, Person, Candy, Flower, Toy, Football, Billboard, Home appliance, Sports equipment, Scoreboard, Clothing, Fruit, Grape, Balloon"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V027\224.json,"Digital clock, Poster, Traffic sign, Scoreboard, Vehicle registration plate, Traffic light, Tree, Envelope, Billboard, Box, Whiteboard, Flag, Office supplies, Plant, Picture frame, Alarm clock, Watch, Stop sign, Book, House"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V015\081.json,"Car, Tree, Plant, Land vehicle, Window, Auto part, Vehicle, Food, Digital clock, Building, Billboard, Houseplant, Scoreboard, Traffic light, Vegetable, Wheel, Poster, Mobile phone, Book, Camera"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V012\245.json,"Skyscraper, Tower, Poster, Vehicle, Boat, Building, Land vehicle, Tree"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V016\066.json,"Poster, Flag, Toy, Clothing, Scoreboard, Billboard, Watercraft, Vehicle, Land vehicle, Person, Skyscraper, Fashion accessory, Mobile phone, Sports uniform, Auto part, Television, Office supplies, Plant, Car, Traffic sign"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V016\085.json,"Whiteboard, Mobile phone, Window, Office supplies, Bird, Poster, Building, Billboard, Ruler, Skyscraper, Laptop, Envelope, Vehicle, Digital clock, Scoreboard, Book, Traffic sign, Picture frame, Tower, Land vehicle"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V020\026.json,"Window, Billboard, Poster, Building, Skyscraper, Television, Computer monitor, Land vehicle, Scoreboard, House, Traffic sign, Vehicle, Person, Bowling equipment, Tower, Traffic light, Book, Window blind, Auto part, Office building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V005\023.json,"Poster, Television, Computer monitor, Billboard, Scoreboard, Mobile phone, Tablet computer, Vehicle, Building, Person, Flag, Tree, Land vehicle, Laptop, Traffic sign, Plant, Man, Home appliance, Swimming pool, House"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V006\042.json,"Clothing, Person, Human face, Woman, Poster, Flag, Computer monitor, Girl, Billboard, Human hair, Human head, Man, Human body, Television, Mammal, Tablet computer, Sports uniform, Mobile phone, Human eye, Suit"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V024\127.json,"Vehicle, Land vehicle, Vehicle registration plate, Food, Billboard, Auto part, Car, Traffic sign, Building, Train, Weapon, Tool, Window, Poster, Tree, Person, Tableware, Footwear, Tennis racket, Bus"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V008\041.json,"Poster, Book, Envelope, Office supplies, Whiteboard, Mobile phone, Billboard, Laptop, Box, Building, Picture frame, Ring binder, Computer monitor, Television, Human hand, Plant, Shelf, Tablet computer, Flag, Medical equipment"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V028\084.json,"Flower, Window, Lavender, Poster, Mobile phone, Toy, Television, Tablet computer, Computer monitor, Person, Rose, Billboard, Laptop, Picture frame, Fashion accessory, Food, Flag, Clothing, Tree, Christmas tree"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V012\179.json,"Computer monitor, Television, Swimming pool, Poster, Vehicle, Picture frame, Laptop, Mobile phone, Home appliance, Scoreboard, Window, Tablet computer, Whiteboard, Furniture, Billboard, Land vehicle, House, Tree, Medical equipment, Building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V021\128.json,"Television, Plant, Computer monitor, Poster, Tree, Person, Fountain, Christmas tree, Billboard, Land vehicle, Scoreboard, Flower, Houseplant, Street light, Flag, Laptop, Door, Swimming pool, Palm tree, Car"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V020\168.json,"Poster, Mobile phone, Land vehicle, Vehicle, Auto part, Book, Tablet computer, Window, Traffic light, Camera, Furniture, Skyscraper, Clothing, Guitar, Television, Person, Building, Car, Bowling equipment, Plant"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V017\051.json,"Flag, Poster, Land vehicle, Vehicle, Car, Clothing, Table, Lamp, Building, Box, Human face, House, Flower, Book, Billboard, Auto part, Airplane, Computer keyboard, Guitar, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V006\239.json,"Person, Human face, Clothing, Woman, Poster, Human hand, Book, Girl, Man, Television, Toy, Human head, Flower, Human hair, Rose, Human arm, Human body, Human leg"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V031\188.json,"Television, Computer monitor, Scoreboard, Billboard, Land vehicle, Poster, Mobile phone, Car, Tablet computer, Vehicle, Person, Human face, Laptop, Man, Train, Building, Home appliance, Furniture, Auto part, Flag"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V021\121.json,"Person, Human face, Poster, Human head, Clothing, Mammal, Man, Human hair, Flag, Woman, Girl, Human body, Swimming pool, Animal, Marine mammal, Billboard, Human hand, Boy, Helmet, Picture frame"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V027\225.json,"Digital clock, Poster, Traffic sign, Tree, Scoreboard, Traffic light, Box, Flag, Envelope, Vehicle registration plate, Whiteboard, Office supplies, Plant, Billboard, Alarm clock, Stop sign, Picture frame, Watch, Book, House"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V020\070.json,"Balloon, Ball, Kite, Bowling equipment, Poster, Parachute, Human face, Computer monitor, Laptop, Sports equipment, Bird, Tablet computer, Whiteboard, Mobile phone, Person, Football, Office supplies, Television, Flag, Human head"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V026\101.json,"Building, Poster, Window, Television, Vehicle, Scoreboard, Land vehicle, Auto part, Cosmetics, Person, Street light, Bowling equipment, Wheel, Tableware, Computer monitor, Billboard, Skyscraper, Traffic light, Furniture, Lamp"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V001\111.json,"Laptop, Window, Vehicle, House, Whiteboard, Computer monitor, Office supplies, Television, Mobile phone, Desk, Land vehicle, Office building, Picture frame, Building, Furniture, Mirror, Car, Poster, Computer keyboard, Table"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V017\019.json,"Whiteboard, Poster, Billboard, Laptop, Computer monitor, Office supplies, Mobile phone, Car, Vehicle, Book, Tablet computer, Clothing, Traffic sign, Land vehicle, Person, Television, Table, Airplane, Flag, Boat"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V018\121.json,"Scoreboard, Poster, Mobile phone, Traffic sign, Tablet computer, Billboard, Television, Plant, Tree, Computer monitor, Land vehicle, Laptop, Vehicle, Man, Person, Flag, Office supplies, Calculator, Computer keyboard, Camera"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V012\072.json,"Mobile phone, Human hand, Person, Tablet computer, Poster, Human arm, Laptop, Man, Human foot, Book, Billboard, Clothing, Human leg, Television, Computer monitor, Picture frame, Woman, Office supplies, Window, Scoreboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V021\169.json,"Computer monitor, Television, Skyscraper, Tower, Laptop, Poster, Office building, Lamp, Whiteboard, Building, Window, Billboard, Land vehicle, Medical equipment, Furniture, Musical instrument, Swimming pool, Home appliance, House, Picture frame"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V001\159.json,"Laptop, Person, Tablet computer, Computer monitor, Human hand, Clothing, Human arm, Man, Poster, Traffic sign, Human face, Television, Woman, Mammal, Human body, Land vehicle, Mobile phone, Human head, Vehicle, Car"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V024\043.json,"Swimming pool, Television, Computer monitor, Vehicle, Poster, Land vehicle, Window, Laptop, Billboard, Watercraft, Whiteboard, Person, Furniture, Picture frame, Clothing, Scoreboard, Desk, Mirror, Aircraft, Medical equipment"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V015\036.json,"Clothing, Person, Human face, Man, Flag, Human arm, Human hand, Sports uniform, Human body, Human nose, Boy, Woman, Human head, Poster, Human leg, Book, Jacket, Mammal, Dress, Girl"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V007\107.json,"Whiteboard, Poster, Book, Office supplies, Person, Fashion accessory, Shelf, Clothing, Door, Medical equipment, Furniture, Bathroom accessory, Table, Window, Necklace, Woman, Power plugs and sockets, Mirror, Building, Plant"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V021\032.json,"Clothing, Person, Human ear, Man, Vehicle, Human hair, Boat, Land vehicle, Car, Poster, Glasses, Human head, Human hand, Boy, Vehicle registration plate, Woman, Traffic sign, Laptop, Watercraft, Fashion accessory"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V031\187.json,"Mobile phone, Computer monitor, Tablet computer, Poster, Television, Billboard, Laptop, Furniture, Building, Scoreboard, Shelf, Land vehicle, Vehicle, Ipod, Person, Picture frame, Flag, Man, Home appliance, Window"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V014\026.json,"Computer monitor, Picture frame, Whiteboard, Poster, Laptop, Tablet computer, Television, Plant, Office supplies, Billboard, Mobile phone, Book, Car, Person, Home appliance, Land vehicle, Man, Building, Vehicle, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V011\229.json,"Watch, Human hand, Digital clock, Alarm clock, Person, Food, Fruit, Human arm, Vegetable, Clock, Scale, Egg, Auto part, Tomato, Tool, Clothing, Ball, Balloon, Human leg, Grape"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V001\157.json,"Building, Tree, Poster, Window, Skyscraper, House, Traffic light, Street light, Tower, Traffic sign, Picture frame, Plant, Fashion accessory, Billboard, Vehicle, Person, Clothing, Book"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V007\060.json,"Computer monitor, Laptop, Tablet computer, Television, Poster, Mobile phone, Billboard, Window, Door, Tree, Computer keyboard, Home appliance, Picture frame, Office supplies, Man, Person, Whiteboard, Book, Land vehicle, Scoreboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V014\245.json,"Poster, Billboard, Land vehicle, Bowling equipment, Scoreboard, Ball, Flag, Football, Vehicle, Television, Wheel, Traffic sign, Toy, Person, Tire, Car, Computer monitor, Building, Tree, Bus"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V001\161.json,"Computer keyboard, Laptop, Human hand, Person, Human arm, Office supplies, Book, Poster, Television, Clothing, Desk, Human face, Food, Fish, Man, Table, Land vehicle, Vehicle, Furniture, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V001\031.json,"Person, Man, Clothing, Woman, Building, Tree, Tent, Poster, Plant, Human face, Umbrella, Human head, Girl"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V026\007.json,"Television, Computer monitor, Land vehicle, Vehicle, Mobile phone, Poster, Billboard, Scoreboard, Tablet computer, Car, Vehicle registration plate, Person, Laptop, Home appliance, Auto part, Camera, Flag, Bowling equipment, Bus, Man"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V019\036.json,"Laptop, Computer monitor, Person, Tablet computer, Human face, Computer keyboard, Man, Clothing, Television, Mobile phone, Human head, Office supplies, Window, Human hand, Human hair, Mammal, Human arm, Home appliance, Camera, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V031\105.json,"Laptop, Whiteboard, Mobile phone, Envelope, Window, Poster, Computer monitor, Digital clock, Vehicle, Flag, Tableware, Ball, Traffic sign, Office supplies, Tablet computer, Bird, Television, Car, Plate, Home appliance"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V022\210.json,"Butterfly, Moths and butterflies, Insect, Flower, Footwear, Animal, Plant, Invertebrate, Beetle, Fish, Dragonfly, Person, Fashion accessory, Mammal, Bat, Bee, Poster, Fruit, Bird, Tree"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V026\103.json,"Poster, Skyscraper, Tower, Bottle, Ball, Television, Drink, Picture frame, Building, Computer monitor, Window, Clothing, Musical instrument, Person, Vehicle, Wheel, Billboard, Balloon, House, Land vehicle"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V025\066.json,"Bus, Wheel, Person, Tree, Billboard, Building, Traffic sign, Clothing, Land vehicle, Tire, Truck, Man, Vehicle, Plant, House, Scoreboard, Window, Woman"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V013\174.json,"Computer keyboard, Traffic sign, Laptop, Poster, Weapon, Land vehicle, Mobile phone, Flag, Auto part, Office supplies, Tool, Car, Tripod, Vehicle, Person, Clothing, Bicycle, Musical instrument, Stop sign, Drum"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V028\019.json,"Computer monitor, Poster, Television, Billboard, Tablet computer, Traffic sign, Whiteboard, Laptop, Mobile phone, Picture frame, Office supplies, Home appliance, Window, Scoreboard, Person, Man, Medical equipment, Vehicle, Door, Flower"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V002\030.json,"Computer monitor, Whiteboard, Laptop, Poster, Flag, Office supplies, Toy, Tablet computer, Television, Mobile phone, Billboard, Picture frame, Envelope, Book, Computer keyboard, Vehicle, Umbrella, Person, Home appliance, Tent"
